Epoch,Time (s),Train Loss,Test Loss,BIC
1,1.0745549201965332,433388.732421875,28178.411376953125,2.1361205123881623e7
2,2.1390838623046875,227369.66381835938,4387.980239868164,2.1313624261607453e7
3,3.1678388118743896,37357.72674560547,1275.403335571289,2.130739910779886e7
4,4.235893964767456,9592.762344360352,648.7606906890869,2.1306145822509095e7
5,5.3113179206848145,4693.432678222656,365.15869331359863,2.1305578618514344e7
6,6.3759589195251465,2970.393898010254,230.38601732254028,2.1305309073162362e7
7,7.449355840682983,2138.5546646118164,180.29010343551636,2.1305208881334588e7
8,8.511478900909424,1691.7022552490234,173.5729579925537,2.1305195447043702e7
9,9.582359790802002,1534.2035102844238,149.5400960445404,2.1305147381319806e7
10,10.645168781280518,1290.1954383850098,125.16833353042603,2.1305098637794778e7
11,11.719034910202026,1170.384922027588,126.9893913269043,2.130510227991037e7
12,12.793198823928833,1085.5137405395508,97.41709899902344,2.1305043135325715e7
13,13.86767578125,940.6540222167969,93.4999692440033,2.1305035301066205e7
14,14.932898998260498,869.9206352233887,94.50762796401978,2.1305037316383645e7
15,16.00848698616028,850.6220550537109,80.95304346084595,2.130501020721464e7
16,17.07186985015869,748.9598731994629,78.63626194000244,2.1305005573651597e7
17,18.147345781326294,713.6654949188232,74.28617286682129,2.130499687347345e7
18,19.211182832717896,673.3986434936523,63.65342402458191,2.1304975607975766e7
19,20.28622078895569,597.6074085235596,60.19244956970215,2.1304968686026856e7
20,21.35823678970337,562.1481761932373,60.16712546348572,2.1304968635378644e7
21,22.433629989624023,535.1957321166992,53.3884254693985,2.1304955077978656e7
22,23.502498865127563,468.3563404083252,53.57323980331421,2.1304955447607324e7
23,24.574010848999023,428.99506187438965,49.897592186927795,2.130494809631209e7
24,25.638877868652344,407.9878845214844,38.0847532749176,2.1304924470634267e7
25,26.711935997009277,319.17748165130615,32.81881332397461,2.1304913938754365e7
26,27.77759599685669,291.00652408599854,28.627150416374207,2.130490555542855e7
27,28.851584911346436,261.97099018096924,33.48265188932419,2.1304915266431496e7
28,29.927395820617676,260.95608615875244,26.68106758594513,2.130490166326289e7
29,31.00122880935669,243.62672805786133,24.632290840148926,2.1304897565709397e7
30,32.06788897514343,213.5394549369812,21.360760271549225,2.130489102264826e7
31,33.141769886016846,206.58232307434082,24.932599782943726,2.1304898166327283e7
32,34.207674980163574,228.06922721862793,19.73261070251465,2.1304887766349122e7
33,35.2856719493866,162.2218074798584,16.08093774318695,2.1304880463003203e7
34,36.35238790512085,137.6815700531006,14.754990935325623,2.1304877811109588e7
35,37.421913862228394,138.93658828735352,17.191343426704407,2.130488268381457e7
36,38.49384093284607,178.69300842285156,34.642181515693665,2.130491758549075e7
37,39.56774282455444,368.09797286987305,27.544628024101257,2.1304903390383765e7
38,40.636353969573975,336.2487802505493,74.16763234138489,2.13049966363924e7
39,41.7107617855072,456.56877851486206,27.538207530975342,2.130490337754278e7
40,42.776914834976196,184.27279567718506,17.866278290748596,2.13048840336843e7
41,43.85024094581604,116.654625415802,11.430249869823456,2.1304871161627457e7
42,44.91519284248352,99.8020133972168,10.863183975219727,2.1304870027495667e7
43,45.98673391342163,99.35260057449341,16.291593313217163,2.1304880884314343e7
44,47.069395780563354,181.98114347457886,16.178858876228333,2.130488065884547e7
45,48.10177397727966,165.66426801681519,26.951071739196777,2.1304902203271195e7
46,49.11932992935181,250.24529218673706,40.04705595970154,2.1304928395239636e7
47,50.1467399597168,385.9338140487671,43.37577486038208,2.1304935052677438e7
48,51.18307876586914,236.9383087158203,13.161527037620544,2.1304874624181792e7
49,52.263054847717285,91.2427384853363,12.661901116371155,2.130487362492995e7
50,53.33406376838684,91.51178097724915,8.6284499168396,2.130486555802755e7
51,54.40909290313721,67.57675766944885,7.925283312797546,2.1304864151694342e7
52,55.470722913742065,63.668843030929565,7.350832283496857,2.1304863002792284e7
53,56.474315881729126,54.33768963813782,6.581052541732788,2.13048614632328e7
54,57.490251779556274,59.272496700286865,10.962187469005585,2.1304870225502655e7
55,58.51453685760498,87.42092180252075,13.85638627409935,2.1304876013900265e7
56,59.541693925857544,136.54742050170898,21.914580464363098,2.1304892130288646e7
57,60.567654848098755,288.20240354537964,43.20235514640808,2.130493470583801e7
58,61.64166283607483,256.8424141407013,18.135307669639587,2.1304884571743056e7
59,62.72169280052185,97.87275505065918,6.804251119494438,2.1304861909629956e7
60,63.801360845565796,54.336392879486084,6.86222979426384,2.1304862025587305e7
61,64.88006091117859,51.65028154850006,6.211285650730133,2.130486072369902e7
62,65.95767378807068,46.08827829360962,7.767108201980591,2.130486383534412e7
63,67.04122877120972,51.002381563186646,4.994219899177551,2.1304858289567515e7
64,68.11729979515076,39.26516795158386,5.488726317882538,2.1304859278580353e7
65,69.19293284416199,46.644856452941895,9.969869464635849,2.1304868240866646e7
66,70.27521991729736,65.96392631530762,9.810247600078583,2.1304867921622917e7
67,71.35465979576111,100.09496831893921,12.39126843214035,2.130487308366458e7
68,72.43658685684204,145.38763570785522,24.895699739456177,2.1304898092527196e7
69,73.51572585105896,262.1399521827698,53.39822447299957,2.1304955097576663e7
70,74.5975239276886,265.7150299549103,20.579321146011353,2.130488945977001e7
71,75.67231678962708,95.60164070129395,7.03266716003418,2.1304862366462037e7
72,76.73995184898376,85.03783059120178,17.7145859003067,2.1304883730299518e7
