Epoch,Time (s),Train Loss,Test Loss,BIC
1,2.4663851261138916,308457.140625,14802.288757324219,2.1334452878642365e7
2,3.5384340286254883,56597.812744140625,3171.8264389038086,2.1311191954005525e7
3,4.606605052947998,16956.80828857422,920.496467590332,2.1306689294062898e7
4,5.678976058959961,6482.528060913086,394.7051887512207,2.130563771150522e7
5,6.762217998504639,3299.870880126953,261.0071578025818,2.1305370315443322e7
6,7.844681024551392,2331.7241592407227,208.09412479400635,2.1305264489377305e7
7,8.917341947555542,1883.3332138061523,172.04340600967407,2.1305192387939736e7
8,9.99085807800293,1595.564193725586,166.51089572906494,2.1305181322919175e7
9,11.073230028152466,1518.338222503662,157.2339448928833,2.1305162769017503e7
10,12.149460077285767,1489.989631652832,133.11073780059814,2.1305114522603318e7
11,13.235288143157959,1223.300048828125,146.84835815429688,2.1305141997844025e7
12,14.229067087173462,1273.2934265136719,170.46949863433838,2.1305189240124986e7
13,15.18039608001709,1177.7411708831787,108.70615577697754,2.130506571343927e7
14,16.558592081069946,981.6220970153809,125.60297012329102,2.1305099507067963e7
15,17.502334117889404,1054.0072746276855,82.1639564037323,2.1305012629040524e7
16,18.437444925308228,706.7137622833252,68.48569393157959,2.130498527251558e7
17,19.3808650970459,648.3488693237305,73.55109286308289,2.1304995403313443e7
18,20.3195960521698,605.1495399475098,89.66848564147949,2.1305027638099e7
19,21.300486087799072,734.1401996612549,61.161399602890015,2.1304970623926923e7
20,22.286006927490234,528.4351387023926,88.46094608306885,2.1305025223019883e7
21,23.34996509552002,633.8776817321777,52.371687054634094,2.1304953044501826e7
22,24.431859970092773,450.57090187072754,49.66006112098694,2.130494762124996e7
23,25.509823083877563,470.0170850753784,44.65010619163513,2.13049376013401e7
24,26.57899498939514,493.92856216430664,125.35826873779297,2.1305099017665192e7
25,28.041332006454468,734.8348255157471,49.31186902523041,2.1304946924865767e7
26,29.03989601135254,440.05477142333984,58.60795998573303,2.130496551704769e7
27,30.07834506034851,481.94846630096436,51.74144887924194,2.1304951784025475e7
28,31.149800062179565,388.35616874694824,44.297932386398315,2.130493689699249e7
