Epoch,Time (s),Train Loss,Test Loss,BIC
1,1.615894079208374,423729.189453125,29033.427001953125,2.1362915155131623e7
2,2.573276996612549,178592.07592773438,6222.340896606445,2.131729298292093e7
3,3.512356996536255,30185.743255615234,1575.9334182739258,2.1308000167964265e7
4,4.453700065612793,9767.204956054688,458.02026748657227,2.130576434166269e7
5,5.4060280323028564,4048.1069946289062,327.72131156921387,2.1305503743750855e7
6,6.358030080795288,2601.108039855957,224.94768238067627,2.130529819649248e7
7,7.282776117324829,1959.7199172973633,199.1142168045044,2.1305246529561326e7
8,8.197597980499268,1677.044692993164,165.07704877853394,2.1305178455225274e7
9,9.136227130889893,1468.4226531982422,137.11792182922363,2.1305122536971375e7
10,10.062854051589966,1295.841667175293,115.70029854774475,2.1305079701724812e7
11,10.950902938842773,1137.692226409912,101.42137098312378,2.1305051143869683e7
12,11.886414051055908,1027.410701751709,103.51769256591797,2.130505533651285e7
13,12.790952920913696,1005.2348575592041,84.49046587944031,2.1305017282059476e7
14,13.677874088287354,833.9614238739014,80.85465097427368,2.1305010010429665e7
15,14.556059122085571,756.6060371398926,76.60366153717041,2.130500150845079e7
16,15.488956928253174,708.7266731262207,89.4200267791748,2.1305027141181275e7
17,16.369884967803955,729.9215641021729,80.99249362945557,2.1305010286114976e7
18,17.243967056274414,740.739616394043,57.00527238845825,2.1304962311672494e7
19,18.103610038757324,604.3653354644775,64.84084820747375,2.130497798282413e7
20,18.996851921081543,545.6933765411377,59.58011078834534,2.1304967461349294e7
21,19.890142917633057,526.1956329345703,62.783199310302734,2.1304973867526338e7
22,20.792055130004883,539.8432540893555,50.6134238243103,2.1304949527975366e7
23,21.639508962631226,459.1079330444336,55.5506854057312,2.130495940249853e7
24,22.508660078048706,470.1985969543457,36.66930365562439,2.130492163973503e7
25,23.365719079971313,387.62387466430664,32.167192339897156,2.1304912635512397e7
26,24.22130513191223,339.34120178222656,28.805767059326172,2.1304905912661836e7
27,25.094694137573242,276.95245838165283,24.967318177223206,2.130489823576407e7
28,25.958828926086426,232.20788764953613,22.662615537643433,2.1304893626358792e7
29,26.820003986358643,222.7323226928711,24.304007291793823,2.13048969091423e7
30,27.685601949691772,192.7110013961792,20.385781168937683,2.1304889072690055e7
31,28.5465350151062,192.50900077819824,20.73524022102356,2.130488977160816e7
32,29.40727400779724,224.26067638397217,26.481252551078796,2.130490126363282e7
33,30.269984006881714,393.3348059654236,46.716776847839355,2.1304941734681413e7
34,31.132147073745728,285.7915344238281,15.211484730243683,2.1304878724097177e7
35,32.00471305847168,155.37904167175293,17.152507722377777,2.130488260614316e7
36,32.86763000488281,141.03455924987793,12.74250042438507,2.1304873786128566e7
37,33.73750305175781,106.80595254898071,12.188710808753967,2.1304872678549334e7
38,34.6032190322876,122.03223609924316,10.496567010879517,2.130486929426174e7
39,35.47724008560181,94.06993317604065,10.060274749994278,2.1304868421677217e7
40,36.345776081085205,88.86356210708618,9.99293839931488,2.1304868287004516e7
41,37.23121213912964,176.88881731033325,25.940683126449585,2.130490018249397e7
42,38.08801603317261,358.50151920318604,19.953640937805176,2.1304888208409593e7
43,39.36103701591492,286.15838146209717,31.688542366027832,2.130491167821245e7
44,40.40839600563049,235.43539142608643,10.06357342004776,2.1304868428274557e7
45,41.44072699546814,86.84332537651062,10.045738458633423,2.1304868392604634e7
46,42.46873092651367,77.10771918296814,9.006609737873077,2.1304866314347193e7
47,43.5087730884552,64.76368856430054,8.232252538204193,2.1304864765632793e7
48,44.49810600280762,73.87495708465576,9.085804432630539,2.1304866472736582e7
49,45.54682111740112,89.59747290611267,8.126925945281982,2.1304864554979607e7
50,46.59164500236511,60.14969563484192,7.850680828094482,2.1304864002489373e7
51,47.585257053375244,83.89665341377258,6.537391424179077,2.1304861375910565e7
52,48.57782292366028,52.77531814575195,7.164190500974655,2.130486262950872e7
53,49.568284034729004,65.21224617958069,6.179327607154846,2.130486065978293e7
54,50.51000905036926,85.60678696632385,9.472956508398056,2.1304867247040734e7
55,51.50972890853882,75.83555543422699,10.11578905582428,2.130486853270583e7
56,52.455881118774414,102.59259080886841,7.490871280431747,2.1304863282870278e7
57,53.40612006187439,101.7167911529541,16.077601194381714,2.1304880456330106e7
58,54.35111594200134,238.24194145202637,6.779010504484177,2.1304861859148726e7
59,55.28522205352783,97.33500695228577,6.921122431755066,2.130486214337258e7
60,56.19866895675659,53.65270483493805,6.661594450473785,2.1304861624316618e7
61,57.08333992958069,49.679020404815674,8.791513979434967,2.1304865884155676e7
62,57.9809250831604,164.02478408813477,12.464036583900452,2.1304873229200885e7
63,58.89685797691345,316.87747955322266,62.01784312725067,2.130497233681397e7
64,59.80389094352722,1074.3492317199707,18.74976658821106,2.1304885800660893e7
65,60.71620202064514,509.47495555877686,127.81706047058105,2.1305103935248658e7
66,61.61285400390625,710.670334815979,18.18387281894684,2.1304884668873355e7
67,62.50293302536011,129.32285451889038,19.11344462633133,2.130488652801697e7
68,63.390779972076416,121.23840475082397,8.842295527458191,2.130486598571877e7
69,64.28881192207336,78.59665107727051,6.564692050218582,2.1304861430511817e7
70,65.17779397964478,50.825154304504395,7.5903352946043015,2.1304863481798306e7
71,66.06996202468872,50.34960663318634,5.873808860778809,2.130486004874544e7
72,67.06145906448364,41.520257234573364,6.056266337633133,2.1304860413660392e7
73,68.06700491905212,40.01048409938812,5.665059030056,2.1304859631245777e7
74,69.06550312042236,43.97166395187378,5.772376969456673,2.1304859845881656e7
75,70.0637481212616,42.354464530944824,6.700033903121948,2.1304861701195523e7
76,71.01210904121399,44.77831435203552,7.454593181610107,2.130486321031408e7
77,71.94827198982239,47.365166902542114,5.75728876888752,2.1304859815705255e7
78,72.93727707862854,38.91975784301758,5.8368219435215,2.1304859974771604e7
79,73.9276659488678,40.35730063915253,9.643080532550812,2.1304867587288782e7
80,74.95405292510986,70.11969494819641,8.603503346443176,2.130486550813441e7
81,75.97029495239258,97.67720460891724,20.972416281700134,2.130489024596028e7
82,76.99461102485657,145.792072057724,24.345399618148804,2.1304896991926953e7
83,78.05544400215149,181.68756580352783,28.570507287979126,2.1304905442142293e7
84,79.14640212059021,165.501363158226,15.574928164482117,2.1304879450984046e7
85,80.23237109184265,88.46561753749847,9.438295811414719,2.130486717771934e7
86,81.31991791725159,46.12523627281189,5.391650438308716,2.1304859084428594e7
87,82.41434001922607,41.78192448616028,5.263276368379593,2.1304858827680454e7
88,83.78178906440735,37.699318647384644,5.0807837545871735,2.1304858462695226e7
89,84.86790990829468,33.48710381984711,5.075735092163086,2.13048584525979e7
90,85.91254711151123,32.48071813583374,7.536996483802795,2.1304863375120685e7
91,86.9475429058075,56.80344748497009,7.785645067691803,2.1304863872417852e7
92,87.97314190864563,63.628801584243774,12.773051261901855,2.130487384723024e7
93,88.95334911346436,100.38487648963928,15.864393174648285,2.1304880029914066e7
94,89.99732613563538,161.86717748641968,37.84333288669586,2.130492398779349e7
95,91.02841401100159,222.8145034313202,28.17403244972229,2.1304904649192616e7
96,92.00385808944702,120.94821071624756,4.745195955038071,2.1304857791519627e7
97,92.99696898460388,42.04413175582886,7.265077620744705,2.130486283128296e7
98,93.97726011276245,43.7404659986496,5.517789602279663,2.130485933670692e7
99,94.91661810874939,33.59613239765167,3.9286558628082275,2.1304856158439443e7
100,95.90391397476196,25.25515902042389,3.8416877835989,2.1304855984503284e7
101,96.84593605995178,25.399949312210083,3.64468415081501,2.130485559049602e7
102,97.78347611427307,24.35637140274048,3.3425519466400146,2.130485498623161e7
103,98.72106194496155,21.27573847770691,3.1822292506694794,2.130485466558622e7
104,99.66169691085815,21.509074091911316,3.5078858584165573,2.1304855316899434e7
105,100.57251691818237,21.104811906814575,3.734323427081108,2.130485576977457e7
106,101.46029305458069,24.946571171283722,3.930774688720703,2.1304856162677094e7
107,102.35737109184265,27.177141666412354,4.528881788253784,2.1304857358891293e7
108,103.27367401123047,37.26804268360138,6.528339058160782,2.1304861357805833e7
109,104.18340492248535,35.21762454509735,4.435201525688171,2.130485717153077e7
110,105.0888900756836,32.832799673080444,6.446349650621414,2.130486119382702e7
111,105.96100997924805,41.412739634513855,5.626315891742706,2.13048595537595e7
112,106.83382201194763,39.56994080543518,8.377272605895996,2.130486505567293e7
113,107.6965720653534,57.822429180145264,7.514634668827057,2.1304863330397055e7
114,108.56271600723267,65.91341137886047,8.714313864707947,2.1304865729755446e7
115,109.44904708862305,70.80462193489075,16.644020795822144,2.130488158916931e7
116,110.34374499320984,154.07759428024292,33.27509260177612,2.130491485131292e7
117,111.33959794044495,198.46258974075317,22.49992197751999,2.1304893300971672e7
118,112.3483669757843,117.7340560555458,11.416915118694305,2.1304871134957954e7
119,113.34528112411499,45.612154960632324,4.865822046995163,2.130485803277181e7
120,114.33847308158875,25.682425260543823,3.4606157541275024,2.1304855222359225e7
121,115.27768397331238,18.966606974601746,3.038315251469612,2.130485437775822e7
122,116.21866703033447,18.30311018228531,3.043726697564125,2.1304854388581112e7
123,117.1908609867096,19.86465048789978,3.6167134046554565,2.1304855534554526e7
124,118.17159295082092,23.33677363395691,3.9518814980983734,2.1304856204890713e7
125,119.19105100631714,29.424277663230896,6.046358734369278,2.1304860393845186e7
126,120.20895195007324,32.781874775886536,4.81429249048233,2.1304857929712698e7
127,121.21885800361633,38.90690219402313,9.183915615081787,2.1304866668958947e7
128,122.28053092956543,59.6424822807312,10.306783676147461,2.130486891469507e7
129,123.36500406265259,69.59308564662933,13.892027825117111,2.1304876085183367e7
130,124.4588029384613,80.10809755325317,13.260125279426575,2.1304874821378276e7
131,125.56301403045654,70.97446072101593,9.349776089191437,2.1304867000679895e7
132,126.66709113121033,45.17101562023163,7.033548414707184,2.1304862368224546e7
133,128.0250060558319,48.132004141807556,5.70405974984169,2.1304859709247217e7
134,129.06802105903625,30.672769486904144,3.5982987582683563,2.1304855497725233e7
135,130.1105420589447,19.171026051044464,3.127091661095619,2.130485455531104e7
136,131.1479721069336,18.310442090034485,3.6807131469249725,2.130485566255401e7
137,132.19004607200623,22.674901604652405,4.942578434944153,2.1304858186284587e7
138,133.17874002456665,30.011609196662903,5.055858224630356,2.1304858412844166e7
139,134.2308099269867,41.05194818973541,13.338875710964203,2.130487497887914e7
140,135.27371311187744,73.15916538238525,9.932895839214325,2.1304868166919395e7
141,136.26565194129944,70.4150002002716,13.937233448028564,2.1304876175594613e7
142,137.25497102737427,74.42771631479263,10.201712667942047,2.1304868704553053e7
143,138.2450249195099,60.02241367101669,7.810568779706955,2.1304863922265276e7
144,139.18747806549072,33.80270457267761,3.968894988298416,2.1304856238917693e7
145,140.18771409988403,21.720020711421967,3.7188532948493958,2.1304855738834307e7
146,141.14230012893677,17.720361411571503,2.534107878804207,2.1304853369343475e7
147,142.09931898117065,14.501846432685852,2.689207136631012,2.130485367954199e7
148,143.05034804344177,14.30284070968628,2.5166459381580353,2.1304853334419593e7
149,143.99831414222717,14.450043380260468,2.656452998518944,2.1304853614033714e7
150,144.90506505966187,13.330430567264557,2.5468977093696594,2.1304853394923136e7
